Mes,Hora,MP_2.5,MP_10,Temp._promedio_aire,Precipitacion_horaria,Humed._rel._Promedio,Presion_Atm,Rad_solar,Veloc_viento,Direccion_viento
12,8,7,0,11.2,0,72,1016,356.5,3.9,135.6
12,9,8,0,13.1,0,62.7,1016,586.3,4.1,155.4
12,10,8,0,14.8,0,61.1,1015,701.8,4,104
12,11,8,0,16.9,0,53.5,1015,789.8,4,119.3
12,12,8,0,18.7,0,49.8,1014,837,4.1,115.9
12,13,9,0,20.1,0,49.8,1014,838,3.9,161
12,14,8,0,21.6,0,44.4,1013,802,3.8,163.1
12,15,0,0,22.7,0,45.7,1012,716.5,3.8,148.1
12,16,0,0,23.4,0,43,1011,597.3,3.6,130.7
12,17,0,0,23.2,0,42.2,1011,449.3,4,83.7
12,18,0,0,22.5,0,42.9,1010,294.9,3.5,117.4
12,8,11,0,13.6,0,61.5,1014,383.3,3.8,133.4
12,9,8,0,15.3,0,58,1014,549.8,2.8,132.2
12,10,7,0,17.5,0,55.2,1014,681.1,2.5,86.4
12,11,0,0,19.4,0,47,1013,772.1,2.5,101.1
12,12,0,0,20.9,0,47.5,1013,827,2.2,124.1
12,13,0,0,22.6,0,46.4,1012,833,2.2,223.8
12,14,8,0,23.6,0,45.1,1011,798.4,1.8,242.3
12,15,8,0,23.9,0,45.7,1011,714.8,2.9,233.2
12,16,8,0,23,0,43.9,1011,597.8,3.4,308
12,17,10,0,23.1,0,40.5,1011,450.7,2.7,253.2
12,18,11,0,22.9,0,42.8,1011,296.9,1.9,316.9
12,8,8,0,11.9,0,93.7,1017,153,0.1,32.5
12,9,18,0,15.2,0,78.4,1017,524.6,0.7,102.7
12,10,15,0,18.1,0,66.5,1017,840,1.1,118.5
12,11,10,0,20,0,63.1,1017,980,2.8,171.1
12,12,9,0,20.4,0,57,1017,953,2.3,160.6
12,13,6,0,21.1,0,57.5,1017,963,2.8,188.4
12,14,6,0,22.6,0,53.5,1016,897,2.8,197
12,15,8,0,19.7,0,60.4,1016,402.2,2.2,268.5
12,16,6,0,17.9,0,67.2,1016,411.2,2.2,219.2
12,17,8,0,19.2,0,58.7,1016,538.7,2.3,157.6
12,18,8,0,18.1,0,63.1,1016,353.7,2.3,159.2
12,8,8,0,15.8,0,79.1,1015,390.6,0.2,55.9
12,9,11,0,18.8,0,59.7,1014,564.1,2.6,123.3
12,10,10,0,20.3,0,58,1014,696.3,2.7,113.5
12,11,8,0,20.5,0,53.3,1013,784.1,3.8,119.3
12,12,8,0,22.2,0,45.2,1013,830,3.9,125.3
12,13,3,0,23.7,0,40.9,1012,835,3.9,142.7
12,14,4,0,24.8,0,40,1011,799.7,3.7,138.9
12,15,3,0,25.3,0,39.6,1011,718.2,4.2,128.6
12,16,3,0,25.8,0,40.6,1011,599,3.5,169.2
12,17,7,0,25.6,0,43.4,1010,455.7,3.8,118.9
12,18,8,0,25.4,0,48.8,1010,306.1,3.1,143.4
12,8,7,0,16.5,0,68.7,1012,390.3,2.8,98.4
12,9,8,0,18,0,66.5,1012,558.2,2.6,147.5
12,10,8,0,20,0,61.5,1012,715.9,2.3,178.6
12,11,8,0,21.3,0,58.8,1012,822,2.2,163.5
12,12,5,0,22.6,0,54.6,1012,882,2,189.2
12,13,1,0,23.7,0,57,1011,881,2.2,232.2
12,14,4,0,24.3,0,51,1011,832,2.8,214.3
12,15,6,0,24.2,0,50.8,1011,732,2.7,198.4
12,16,5,0,24.6,0,48.9,1011,613.9,2.3,272
12,17,8,0,24,0,52.1,1011,480.2,2.2,217.3
12,18,9,0,23.7,0,47.8,1011,324.3,1.2,166
12,8,9,0,13,0,85.9,1017,137.7,1.9,78.7
12,9,0,0,13.6,0,80,1017,235,2.9,113
12,10,0,0,13.9,0,77.9,1017,279.4,2.6,137.8
12,11,9,0,16.1,0,70.7,1017,621.9,2.9,156
12,12,8,0,17.6,0,63.1,1017,833,1.9,245.8
12,13,8,0,19.3,0,58.9,1016,848,1.3,219.1
12,14,8,0,21.2,0,56.9,1016,816,2.1,259.7
12,15,8,0,21,0,54.1,1016,736.4,2.5,248.8
12,16,8,0,22,0,53.9,1015,617,1.9,259.2
12,17,8,0,21.6,0,53,1015,473,1.8,248.6
12,18,5,0,21.7,0,54.9,1015,321.6,1.4,189.6
12,8,8,0,12.8,0,73.8,1016,357.1,3,186.3
12,9,10,0,13.7,0,72,1016,473.7,3.7,161.8
12,10,9,0,14.9,0,67.1,1016,700.8,3.5,150.8
12,11,8,0,17,0,63.2,1016,794.5,2.3,192.1
12,12,8,0,18.1,0,54.3,1015,853,2.2,245.9
12,13,7,0,19.5,0,48.7,1015,862,1.7,275.3
12,14,8,0,20.5,0,50.2,1014,823,2.2,203.2
12,15,8,0,20.6,0,51.8,1014,739.4,2.8,249.5
12,16,8,0,20.1,0,55.1,1013,620.6,2.7,209.3
12,17,5,0,20.3,0,50.4,1013,472,2.4,197.6
12,18,7,0,18.9,0,51.5,1013,318.8,2.3,224
12,8,8,0,14.9,0,67.2,1015,400.6,2.5,204.5
12,9,8,0,16.7,0,59.4,1015,582.5,1.2,224.2
12,10,8,0,18.5,0,55.4,1015,659.5,1,209.9
12,11,7,0,19.6,0,50.1,1015,866,1,206.5
12,12,7,0,19.4,0,55.9,1015,888,3.5,275.7
12,13,7,0,19.4,0,57.2,1015,866,3.8,279.6
12,14,6,0,19.9,0,55.3,1015,824,3.8,338.4
12,15,4,0,19.2,0,52.9,1016,740.8,4.2,279
12,16,4,0,18.9,0,55.2,1015,623,3.7,233
12,17,6,0,18.1,0,55.9,1016,478.3,3.6,305.7
12,18,3,0,16.8,0,58.2,1016,310.7,3.7,319.6
12,8,5,0,14.3,0,67.6,1020,389.1,2.5,127.8
12,9,4,0,15.7,0,60.5,1020,571.6,2.1,109.8
12,10,5,0,16.3,0,53.1,1021,685,3.1,92.6
12,11,5,0,16.9,0,55.2,1021,702.1,2.7,117.9
12,12,4,0,18.2,0,53.9,1020,823,2.1,136.4
12,13,5,0,19.2,0,47.9,1020,849,1.9,272.6
12,14,4,0,19.8,0,47.9,1020,789,3,301.4
12,15,4,0,19.5,0,51.2,1020,699,3.5,282.7
12,16,4,0,18.3,0,56.5,1020,547.2,4.2,276.4
12,17,4,0,17.8,0,54.9,1020,441.8,3.3,267
12,18,5,0,16,0,63.9,1020,198.6,3,322.9
12,8,8,0,16.1,0,73.4,1019,395.3,0.8,108.6
12,9,3,0,17.7,0,64.5,1019,623.3,0.8,319.6
12,10,4,0,16.9,0,71.7,1019,323.7,2.1,94.2
12,11,6,0,19,0,63,1018,792.8,1.8,79.5
12,12,0,0,21.2,0,60.5,1017,769.9,1.4,143.9
12,13,5,0,23.3,0,53.3,1017,843,2.6,190.8
12,14,10,0,23.9,0,48.7,1016,768.5,3,119.4
12,15,8,0,25,0,46.7,1015,741.9,3.2,144.8
12,16,7,0,24.8,0,48.9,1014,627.5,3.9,114.8
12,17,5,0,24.5,0,50,1013,486.3,4.2,130.1
12,18,8,0,23.9,0,51.6,1013,334.1,3.8,125.2
12,8,11,0,16.1,0,78.8,1011,424.6,3,330.8
12,9,12,0,16.6,0,73.7,1011,417.1,2.6,338.8
12,10,9,0,18.3,0,68.9,1011,598.9,1.8,305.4
12,11,8,0,19.6,0,64.6,1011,550,1.9,233
12,12,8,0,20.3,0,65.9,1011,361,1.6,292.7
12,13,21,0,22.5,0,56.5,1011,861,1.1,231.2
12,14,14,0,21.2,0,65.2,1010,310.6,2.5,306.1
12,15,12,0,20.6,0,67.7,1011,658.1,3,173
12,16,8,0,20.7,0,62.8,1010,573.2,2.5,126
12,17,2,0,19.8,0,67.2,1011,335.1,2.6,154.8
12,18,3,0,,,,,,,
12,8,3,0,14.6,0,85.2,1015,138.8,0.9,137.1
12,9,8,0,15.2,0,81.7,1015,124.6,0.7,195.3
12,10,11,0,15.9,0,78.9,1015,85.7,0.4,149.8
12,11,8,0,15.9,0,80.6,1016,122.7,0,10
12,12,0,88,16,0,84,1016,94.5,1,60.3
12,13,0,0,17,0,77.9,1016,184.5,0.2,227.3
12,14,0,0,16.8,0,82.7,1016,119.4,0.8,170.3
12,15,0,0,17.4,0,79,1016,174.2,0.7,114.8
12,16,0,0,18.6,0,64.9,1016,738.9,1.1,354.6
12,17,0,0,18.9,0,69,1016,316.6,2,37.6
12,18,0,0,18.7,0,71.1,1016,219.3,2,33.9
12,8,0,0,13.3,0,89.8,1019,120.6,0.9,143.2
12,9,0,0,14.2,0,85.7,1019,312.6,1.6,185.4
12,10,0,0,16.8,0,75.2,1019,576.8,1.9,157.8
12,11,0,0,18.4,0,73.9,1019,813,1.6,131.8
12,12,0,0,20.4,0,61.3,1019,861,2.7,239.5
12,13,0,0,21.3,0,53.7,1019,795.3,2.8,278.9
12,14,0,0,21.6,0,49.7,1019,641.2,3.4,253.9
12,15,0,0,20.2,0,63.6,1019,769.3,2.9,219.4
12,16,0,0,16.5,0,70.2,1020,210.5,3.3,293.5
12,17,0,0,16.2,0,73.7,1020,235.6,1.7,307.1
12,18,0,0,14.5,0,80.6,1020,142.9,3.2,250.4
12,8,0,0,14.8,0,84.2,1019,70.1,1.9,19.1
12,9,0,0,15.4,0,81.8,1018,171,1.7,26.9
12,10,0,0,16.2,0,81.3,1018,195.2,2.6,326.2
12,11,0,0,16.2,0,82.9,1018,230.2,3,267.6
12,12,0,0,16.8,0,80.6,1018,332.1,4.1,277.7
12,13,0,0,16.9,0,83.8,1018,416.5,3.7,301.6
12,14,0,0,16.7,0,85.7,1018,369.8,2.9,329.6
12,15,0,0,17.2,0,79.9,1018,423.1,3.9,280.7
12,16,0,0,18,0,79,1018,578.6,3.4,296.5
12,17,0,0,18.7,0,74.5,1017,405.7,1.9,312.8
12,18,0,0,18,0,78.5,1017,238.6,2.2,270.5
12,8,0,0,14.3,0,79.1,1015,140.8,0.1,80.8
12,9,0,0,15.2,0,74.5,1015,227.1,0.7,168.3
12,10,0,0,15.5,0,74.2,1014,326.4,0.6,88.4
12,11,0,0,15.9,0,77.6,1014,319.6,0.5,41.1
12,12,0,0,16.6,0,78.2,1014,345.9,1.8,180
12,13,0,0,16.8,0,77.3,1013,186.5,1.7,292.2
12,14,0,0,16.5,0,80.5,1013,158.6,1.4,133
12,15,0,0,16.7,0,80.9,1012,135.3,2,316.2
12,16,0,0,16.9,0,81.1,1011,412.7,3.1,305
12,17,0,0,15.8,0,89.7,1011,120.8,2.5,354.6
12,18,0,0,16.3,0,83.5,1010,80.6,2.4,321.1
12,8,3,0,15.3,0.5,92.1,1005,50.4,6.6,319.9
12,9,4,0,13.3,0.5,91.8,1005,272.4,4.7,228.5
12,10,8,0,12.7,0,82.7,1006,274.4,3.9,222.1
12,11,8,0,14.5,0,75,1007,879,5.6,239.9
12,12,7,0,15.1,0,64.4,1009,779.2,4.5,272.9
12,13,4,0,15.2,0,61.1,1010,812,3.8,242.4
12,14,5,0,15.7,0,52.7,1011,832,4.3,188.2
12,15,8,0,14.3,0,65.7,1012,719.8,4.9,265.1
12,16,7,0,12.9,0,67.5,1014,382.6,3.9,231.8
12,17,7,0,14.6,0,54.3,1015,500.2,3.1,258.2
12,18,5,0,14.9,0,51.8,1015,497.1,3.1,201.8
12,8,4,0,9.8,0,74.5,1023,415.5,1.2,155.4
12,9,4,0,12.5,0,60.4,1023,590.4,2.9,97.5
12,10,7,0,14.5,0,43.8,1023,745,3.1,133.2
12,11,7,0,15.4,0,43.9,1022,860,3.5,158
12,12,4,0,16.5,0,44.5,1022,893,3.3,133.3
12,13,7,0,17.7,0,37.2,1021,896,3,136.7
12,14,5,0,18.4,0,35.3,1020,868,3.5,131.4
12,15,7,0,19.4,0,32.4,1019,791.8,3.1,143.7
12,16,8,0,19.3,0,36.1,1018,677.2,3.8,151.1
12,17,7,0,19.8,0,38.4,1018,538.1,3.2,162.4
12,18,5,0,18.7,0,38.4,1017,377.3,3.5,181.7
12,8,6,0,13,0,62.8,1017,402.5,3.1,163.1
12,9,8,0,14,0,57.9,1017,582.4,4.2,90.7
12,10,5,0,15.5,0,48.2,1017,727.1,3.8,94.1
12,11,7,0,16.8,0,47.3,1016,813,3.6,107.7
12,12,7,0,18.5,0,47.4,1016,856,2.6,119.7
12,13,5,3,19.7,0,46.2,1016,868,2.9,115.2
12,14,5,4,21.2,0,37.5,1015,834,2.1,105.5
12,15,4,4,21,0,43.2,1015,764.1,3.7,297.7
12,16,3,2,20.6,0,46.9,1015,648.1,3.7,267.8
12,17,7,2,19.5,0,44.6,1015,502.8,3.5,235.7
12,18,11,2,19,0,45.1,1016,348,3.3,253.4
12,8,10,7,14.3,0,66.4,1016,397.2,0.6,135.3
12,9,8,6,17.1,0,53.8,1016,565.6,1.5,87.9
12,10,8,4,18.4,0,52,1015,669.1,1.5,154.1
12,11,10,4,19.4,0,52,1015,344.4,1.2,89.5
12,12,8,5,20.5,0,52.3,1014,768,1.9,245.3
12,13,7,6,20.8,0,49.1,1014,652.2,1.5,201
12,14,8,5,20.3,0,51.6,1014,724.4,2.6,262.4
12,15,8,2,21.1,0,49.3,1014,447.2,1.8,236.2
12,16,10,4,21.1,0,54.5,1014,590.6,1.6,304.2
12,17,9,4,21.3,0,47.9,1013,373.5,1.1,264.1
12,18,7,2,21.9,0,46,1012,396.9,1.3,295.9
12,8,8,2,13.4,0,90.3,1011,60.3,1.8,347.5
12,9,8,2,13.3,0.4,94.6,1012,177.3,3.8,8.4
12,10,5,3,14.2,0.2,93.1,1012,250.4,4.2,8.7
12,11,8,2,14.4,0.1,90.7,1013,167.8,2.8,345.6
12,12,10,3,14.3,0,88.9,1014,311.7,2.4,249.4
12,13,8,8,15.2,0,87.6,1013,705,3.9,284.3
12,14,8,4,15.1,0,83.6,1014,523.6,3.6,270.4
12,15,11,2,16.8,0,69.3,1015,779.9,4,246.1
12,16,11,2,17.3,0,56.4,1015,661.8,4.4,235.1
12,17,8,2,17.2,0,61.2,1015,522.8,4,228.8
12,18,8,3,16.4,0,62,1016,372.7,5.1,240.6
12,8,18,3,8.2,0,99,1018,198.6,0.1,67
12,9,12,5,9.9,0,99,1018,404.7,0.3,314.9
12,10,11,8,16,0,61.6,1018,796.4,0.3,204.6
12,11,8,2,16.3,0,55.4,1017,776.6,2.5,251.5
12,12,7,2,16.8,0,46.6,1017,878,2.2,280.1
12,13,7,4,17.3,0,51,1017,879,3.5,228.3
12,14,7,0,17.7,0,45,1017,842,3.8,238.7
12,15,8,0,17.4,0,49.2,1017,769.9,4.5,279.9
12,16,8,0,17.4,0,49.8,1017,649.7,3.8,238.7
12,17,8,0,16.7,0,52.4,1017,417.4,3.7,283.8
12,18,8,0,15.4,0,59.3,1017,200.5,3.1,286.2
12,8,4,0,14.2,0,71.6,1018,292.9,1.7,223.6
12,9,5,0,14.3,0,65.8,1018,370.5,2.3,241.8
12,10,7,0,14.8,0,57.2,1019,628.4,2.8,248.3
12,11,7,0,15.9,0,50.5,1019,828,4.4,260
12,12,5,0,16.5,0,51.4,1019,706.6,3.5,251.5
12,13,5,0,16.1,0,55.5,1020,632.8,5.1,234.3
12,14,5,0,15.6,0,56.5,1020,581.3,4.4,250.2
12,15,5,0,16.4,0,51.9,1020,854,4.4,259.5
12,16,5,0,16.3,0,47.3,1020,688.8,4.5,248.3
12,17,7,0,16,0,52.5,1021,533,3.9,224
12,18,5,0,15.8,0,47.5,1021,371.8,4,242.4
12,8,7,0,11.4,0,64.5,1023,400.8,2,160.5
12,9,6,0,13,0,53.4,1023,584.6,2.9,174.8
12,10,4,0,14.4,0,45.6,1022,751.6,4,121.1
12,11,3,0,15.7,0,40.3,1021,832,3.8,123.4
12,12,3,0,16.9,0,44.7,1021,888,4,96.3
12,13,3,0,17.9,0,39,1020,889,3.3,98.2
12,14,4,0,19.4,0,36.1,1019,855,2.4,185.1
12,15,4,0,20,0,39.6,1019,792.3,2.8,111.4
12,16,3,0,20.5,0,35.6,1018,681.7,2.6,153.6
12,17,4,0,20.2,0,35.1,1018,542.8,3,103.2
12,18,4,0,19.9,0,42.9,1017,384.9,1.4,117
12,8,7,0,11.8,0,70.4,1019,219.3,0.6,-1
12,9,10,0,13.9,0,63.5,1019,385.6,0.3,23.6
12,10,6,0,14.2,0,64.5,1018,304.1,1.5,272.1
12,11,3,0,15.1,0,66.8,1019,434.4,2.6,198
12,12,3,0,16.3,0,65.8,1018,500,1.6,333.9
12,13,3,0,17.8,0,61,1018,504.9,1.6,249.1
12,14,3,0,18.5,0,60.9,1018,903,2.3,214.7
12,15,3,0,18.9,0,65.2,1018,739.2,2.5,248.2
12,16,3,0,17.3,0,69.9,1018,287.3,2.4,173.4
12,17,4,0,16.1,0,76.8,1018,167.3,2,240.5
12,18,5,0,15.7,0,76.4,1017,119.2,1.4,158.7
12,8,5,0,14.1,0,94.1,1014,76.6,0.6,326.8
12,9,3,0,14.3,0,94.1,1014,118.4,1.3,273.9
12,10,5,0,14.8,0,91.9,1014,178.2,2.2,1.3
12,11,5,0,15.7,0,86,1014,367.4,2.6,257.9
12,12,5,0,17.1,0,77.4,1014,559.4,3.8,283.9
12,13,7,0,17.2,0,86,1014,517.4,3.3,308
12,14,3,0,16.3,0,84.6,1013,371.9,3.2,336.1
12,15,4,0,17.2,0,79,1013,381.3,3.7,338.2
12,16,5,0,15.7,0,89.1,1013,154.1,1.7,255.5
12,17,4,0,15.7,0.1,88.5,1013,176.1,2.4,11.5
12,18,4,0,15.1,0.1,92.8,1012,54.8,1.8,339.1
12,8,3,0,14.5,0,79.9,1015,289,1.2,274.7
12,9,3,0,15.6,0,73,1016,427.2,1.9,227.7
12,10,5,0,16.6,0,65.9,1015,305,2,222.8
12,11,4,0,17.1,0,66.9,1016,833,3,271.5
12,12,3,0,17.7,0,60.6,1017,850,3.6,241.1
12,13,4,0,17.3,0,63.5,1017,404.4,2.5,283.2
12,14,5,0,17.7,0,66.8,1017,369.1,2.5,312.2
12,15,5,0,18.6,0,58,1017,713.9,2.3,229.1
12,16,3,0,18.9,0,61.2,1017,688.8,3,266.2
12,17,2,0,17.6,0,59.6,1017,537.5,3.6,277.2
12,18,2,0,17.7,0,55.6,1017,381.5,2.3,270.5
12,8,8,0,10.6,0,99.1,1017,132.7,0.4,75.4
12,9,12,0,11.4,0,99.3,1017,328.1,0.4,33.7
12,10,8,0,16.3,0,67.7,1016,754.6,0.8,188.8
12,11,5,0,17.3,0,63.9,1016,564.9,2.7,231.4
12,12,4,0,18.1,0,59.4,1016,909,2.7,309.8
12,13,3,0,18.4,0,55.1,1016,881,3.5,248.8
12,14,2,0,18.8,0,52.5,1016,843,3.2,293.6
12,15,2,0,19.3,0,50.8,1016,745,3.3,284.8
12,16,2,0,19.2,0,54.5,1016,563.1,3,272
12,17,3,0,19.6,0,53.2,1015,522.9,2.4,293.1
12,18,5,0,17.8,0,56.6,1016,241.6,3.2,290
12,8,8,0,16.1,0,88,1015,66.1,0.7,43.2
12,9,8,0,17,0,87.6,1015,135,2.4,348
12,10,7,0,19.2,0,81.9,1015,474.6,2.6,319.4
12,11,7,0,18.8,0,86.7,1016,355.9,3.8,295.1
12,12,7,0,18.1,0,87.2,1016,492.7,4,290.9
12,13,5,0,18.9,0,86.9,1016,782.2,3.6,326.3
12,14,10,0,19.8,0,79.8,1016,443.8,3.4,313.7
12,15,8,0,19.4,0,80.6,1016,664.6,3.6,302.7
12,16,5,0,18.7,0.1,83.6,1016,366.9,4.2,314.4
12,17,7,0,18.6,0,81.1,1015,208.3,3.5,304.8
12,18,7,0,18.5,0,81.6,1015,157,3.1,316.2
12,8,6,0,16,0,95.8,1012,21.7,2.9,332.8
12,9,5,0,16.1,0.4,95.1,1013,44.5,3.1,4
12,10,4,0,16.5,0.3,96.5,1012,116.1,0.8,172.4
12,11,7,0,17,0.3,92.6,1012,257.8,4,329.9
12,12,5,0,17.2,0.9,93.7,1012,312.2,3.3,334.9
12,13,5,0,17.2,0.8,92.4,1012,344.5,4.3,155.1
12,14,7,0,16.9,0.9,94,1011,185.8,3.9,321.8
12,15,8,0,16.9,0.6,93.3,1011,172.4,3.3,313.2
12,16,8,0,15.7,0.8,93.6,1011,60,0.4,205.7
12,17,16,0,15.2,0.4,93.6,1011,85.3,1.8,251.2
12,18,30,0,14.3,0.5,95.4,1011,39.7,0.6,226.1
12,8,7,0,13.5,0,95.8,1017,352.6,1.8,114.6
12,9,8,0,15.4,0,71.9,1018,418.2,0.7,157.8
12,10,8,0,17.1,0,67.6,1018,601.3,0.9,20.7
12,11,8,0,17.2,0,56.7,1018,325.2,0.7,134.7
12,12,8,0,19.1,0,48,1018,1050,0.4,164.1
12,13,8,0,18.4,0,62.1,1018,506.1,1.4,202.8
12,14,8,0,18.2,0,59.6,1017,489.6,1.6,232.6
12,15,8,0,18.6,0,57.1,1017,854,3.1,265.4
12,16,9,0,18.9,0,53.3,1017,699.7,3.2,219.3
12,17,7,0,18.9,0,52.3,1017,573.2,2.7,247.7
12,18,4,0,18.6,0,51.1,1017,392.3,2.5,241.9
12,8,5,0,12.1,0,72,1018,265.5,2.9,92.5
12,9,3,0,14.3,0,58.9,1018,599.6,4,87.7
12,10,5,0,15.6,0,51.7,1018,731.2,3.7,136.5
12,11,5,0,16.8,0,56.5,1018,912,3.8,154.7
12,12,5,0,17.9,0,50.1,1018,818,3,149.8
12,13,3,0,18.5,0,50.4,1017,886,3.4,116.5
12,14,2,0,19.7,0,41.2,1017,846,2.8,146.6
12,15,3,0,20.3,0,44.3,1017,786.8,2.5,106.6
12,16,2,0,20.9,0,41.6,1017,683.4,2.7,154.5
12,17,5,0,20.4,0,43.5,1016,537.7,3.5,143.9
12,18,7,0,20.4,0,41.9,1017,378,3.1,139.8
1,8,4,0,14.4,0,64.3,1020,380.4,1.2,189.3
1,9,4,0,14.9,0,63.1,1019,573.7,2.6,116
1,10,4,0,16.9,0,59.3,1019,826,1.4,140.6
1,11,7,0,16.6,0,59.8,1019,456.6,1.4,247.4
1,12,8,0,16.8,0,56.5,1019,482.8,1.9,295.6
1,13,5,0,17.3,0,54.3,1019,689.6,1.8,215.4
1,14,2,0,16.6,0,54.8,1019,505.6,3.3,296.4
1,15,3,0,16.9,0,56.5,1018,531,4.1,253.6
1,16,5,0,16.9,0,55.8,1018,454.4,3.3,268.7
1,17,2,0,14.7,0,66.5,1018,159.4,3.9,205.4
1,18,4,0,14.3,0,66.5,1018,71.2,1.6,269.1
1,8,7,0,13.6,0.2,94.7,1015,101.7,0.3,176.4
1,9,7,0,13.6,0.1,93.7,1016,80.4,0.5,174.6
1,10,7,0,14.3,0.1,93.3,1016,269,1.4,354.7
1,11,5,0,15.3,0.1,93.4,1017,320.4,0.7,348.7
1,12,7,0,16.7,0,86.6,1016,307.3,0.4,351.7
1,13,5,0,17.2,0,83.5,1016,881,3.1,344.3
1,14,3,0,18,0,85,1016,830,3.4,319.6
1,15,4,0,17.1,0,79.2,1017,492.4,2.8,249.8
1,16,7,0,18.4,0,72.6,1016,769.4,2.6,333.4
1,17,5,0,18.2,0,69.2,1016,511,1.5,309
1,18,7,0,17,0,69.2,1016,250,0.9,343.2
1,8,4,0,15.8,0.2,95.1,1011,36.4,0.7,196.9
1,9,5,0,16.2,0.2,89.8,1011,44.4,2.4,337.3
1,10,7,0,16.1,0.1,93.5,1010,99.9,2.9,336.6
1,11,4,0,16.2,0,94,1010,172.1,5.3,337.7
1,12,5,0,16,3.6,93.9,1009,85.8,5.5,352.6
1,13,7,0,16.1,2.2,92.8,1009,129.2,3.8,201.5
1,14,8,0,15.9,3.1,93.2,1009,120.2,4.7,336.6
1,15,10,0,16.1,1.3,93.9,1009,134.7,4.3,317.2
1,16,8,0,16.3,1.9,93.4,1009,110.9,5.7,289.8
1,17,7,0,16.6,0.9,93,1009,120.6,3.8,268.8
1,18,5,0,16.5,0.4,94.6,1008,122.8,4.8,287.8
1,8,8,0,,,,,,,
1,9,8,0,15,0,72.4,1011,501.6,1.8,244.6
1,10,15,0,15.8,0,74.2,1011,527,2.5,292.5
1,11,8,0,16.7,0,68.1,1012,809,3.4,319.5
1,12,8,0,16.2,0,71.8,1012,358.9,3.6,324.9
1,13,8,0,16.5,0,70.9,1012,330.4,3.5,337.2
1,14,7,0,16.5,0,69.7,1012,384,3.9,316.7
1,15,7,0,16.2,0,73.5,1012,264.4,4.6,300.9
1,16,8,0,16.6,0,74.7,1012,378.2,4.2,283.3
1,17,8,0,15.3,0.7,87.3,1013,63.4,3.2,310.4
1,18,8,0,14.8,0.1,80.7,1012,185.1,4.4,269.4
1,8,10,0,13.4,0,76.4,1020,383,0.4,322.6
1,9,8,0,15.1,0,64.7,1020,553.2,2.2,256.9
1,10,8,0,14.7,0,69.6,1021,409.2,2.6,279.1
1,11,8,0,13.7,0,79.5,1021,268.1,2.2,287.7
1,12,8,0,17.2,0,63.2,1021,897,2.5,249.4
1,13,7,0,17.4,0,62,1021,698.8,3.5,238.4
1,14,8,0,17.4,0,62.1,1022,747.1,3.6,259.8
1,15,8,0,17.9,0,53.4,1022,832,3.4,252.9
1,16,7,0,18.1,0,55,1022,684.1,3.7,251.9
1,17,8,0,17.5,0,60.7,1022,542.5,2.9,268.7
1,18,8,0,17.4,0,56.5,1022,384.1,2.5,294.3
1,8,11,0,10.4,0,99.4,1023,230.3,0.8,30.7
1,9,10,0,12.6,0,90.5,1023,357.3,0,339.6
1,10,11,0,14.9,0,76.2,1022,503.2,0.3,193.1
1,11,8,0,16.5,0,67.9,1022,497.9,0.3,342.9
1,12,5,0,17.8,0,63.1,1022,679,0.3,342.2
1,13,5,0,18.3,0,64.4,1021,653.2,2.3,238.7
1,14,5,0,18,0,72.3,1021,759.4,0.9,319.5
1,15,3,0,18.1,0,65.4,1020,521.9,0.6,293.9
1,16,3,0,19.9,0,66.1,1020,521,0.3,312.4
1,17,5,0,19.5,0,70.2,1020,465.7,0.3,315.5
1,18,3,0,19.1,0,71,1019,259.6,0.3,290.6
1,8,8,0,13.5,0,99.1,1018,120.7,0.3,338.1
1,9,8,0,14.4,0,99.3,1018,228.9,0.5,351.6
1,10,8,0,17.7,0,91.3,1017,694.8,0.6,254.6
1,11,8,0,21.5,0,73.1,1016,830,0.3,298
1,12,19,0,23.9,0,59.4,1016,898,0.3,223
1,13,2,0,26.1,0,50.1,1015,912,0.3,318.3
1,14,2,0,24.5,0,54.7,1015,906,3.7,210.2
1,15,8,0,25.4,0,53.6,1015,831,2.8,282
1,16,6,0,25.6,0,44.8,1015,728.2,3.1,259.5
1,17,2,0,25.4,0,43.9,1014,564.8,2.9,271.1
1,18,2,0,24.5,0,46.1,1014,289.5,0.4,297.8
1,8,0,0,18.2,0,76.2,1010,369.1,0.6,146.9
1,9,0,0,21.2,0,65.5,1011,555.6,0.2,204
1,10,0,0,22.9,0,62.4,1011,725.6,0.3,339.2
1,11,0,0,24.6,0,49.4,1011,834,0.3,327.1
1,12,0,0,25.3,0,49,1011,900,0.4,338.2
1,13,0,0,24.9,0,50.7,1012,908,3.2,312.1
1,14,0,0,19.6,0,73.9,1014,888,3.3,323
1,15,0,0,18.7,0,74.8,1014,855,2.5,335.7
1,16,0,0,18.2,0,76.3,1015,636.5,2.7,328.1
1,17,0,0,18,0,77.3,1015,236.1,3.1,326.1
1,18,0,0,19.2,0,72.1,1015,333.7,0.5,303.4
1,8,8,0,16.8,0,81.9,1016,279.7,0.3,277.1
1,9,8,0,19.9,0,66.7,1016,595.9,0.3,228.7
1,10,24,0,22,0,60.3,1015,774.8,0.3,260.7
1,11,11,0,22.5,0,56.8,1015,789.9,0.3,240.1
1,12,10,0,24.2,0,54.8,1015,717.2,0.3,273
1,13,8,0,24.3,0,55.4,1014,688.1,0.5,306.1
1,14,5,0,24.4,0,59.4,1014,578.2,0.6,316.3
1,15,2,0,24.8,0,56.4,1014,527.7,0.4,321
